timestamp,db_name,cpu_usage,active_sessions,lock_sessions,alertlog_count
2026-06-04 10:30:00,TEST_DB,33,92,6,2
2026-06-04 11:00:00,PROD_DB,52,297,1,28
2026-06-04 11:00:00,DEV_DB,31,66,0,2
2026-06-04 11:00:00,TEST_DB,32,113,2,2
2026-06-04 11:30:00,PROD_DB,63,281,14,24
2026-06-04 11:30:00,DEV_DB,10,36,3,0
2026-06-04 11:30:00,TEST_DB,34,70,1,12
2026-06-04 12:00:00,PROD_DB,58,247,4,13
2026-06-04 12:00:00,DEV_DB,37,49,3,7
2026-06-04 12:00:00,TEST_DB,22,88,2,8
2026-06-04 12:30:00,PROD_DB,70,216,1,13
2026-06-04 12:30:00,DEV_DB,11,63,3,5
2026-06-04 12:30:00,TEST_DB,11,81,2,2
2026-06-04 13:00:00,PROD_DB,46,230,12,27
2026-06-04 13:00:00,DEV_DB,17,50,0,2
2026-06-04 13:00:00,TEST_DB,30,47,3,13
2026-06-04 13:30:00,PROD_DB,57,141,11,23
2026-06-04 13:30:00,DEV_DB,23,31,4,4
2026-06-04 13:30:00,TEST_DB,10,80,5,5
2026-06-04 14:00:00,PROD_DB,48,183,1,16
2026-06-04 14:00:00,DEV_DB,15,46,2,8
2026-06-04 14:00:00,TEST_DB,29,67,1,2
2026-06-04 14:30:00,PROD_DB,71,104,14,10
2026-06-04 14:30:00,DEV_DB,17,85,3,6
2026-06-04 14:30:00,TEST_DB,19,70,2,9
2026-06-04 15:00:00,PROD_DB,37,217,13,25
2026-06-04 15:00:00,DEV_DB,19,39,3,8
2026-06-04 15:00:00,TEST_DB,5,44,3,7
2026-06-04 15:30:00,PROD_DB,46,100,8,31
2026-06-04 15:30:00,DEV_DB,29,57,0,4
2026-06-04 15:30:00,TEST_DB,19,115,4,0
2026-06-04 16:00:00,PROD_DB,62,210,14,15
2026-06-04 16:00:00,DEV_DB,21,90,3,1
2026-06-04 16:00:00,TEST_DB,18,41,0,14
2026-06-04 16:30:00,PROD_DB,71,119,9,38
2026-06-04 16:30:00,DEV_DB,10,64,4,4
2026-06-04 16:30:00,TEST_DB,31,108,0,0
2026-06-04 17:00:00,PROD_DB,48,111,9,29
2026-06-04 17:00:00,DEV_DB,30,72,1,8
2026-06-04 17:00:00,TEST_DB,22,68,0,6
2026-06-04 17:30:00,PROD_DB,65,283,14,20
2026-06-04 17:30:00,DEV_DB,27,52,3,5
2026-06-04 17:30:00,TEST_DB,24,62,7,13
2026-06-04 18:00:00,PROD_DB,50,277,9,37
2026-06-04 18:00:00,DEV_DB,32,37,1,4
2026-06-04 18:00:00,TEST_DB,5,47,4,5
2026-06-04 18:30:00,PROD_DB,39,185,14,11
2026-06-04 18:30:00,DEV_DB,10,84,1,9
2026-06-04 18:30:00,TEST_DB,34,56,1,7
2026-06-04 19:00:00,PROD_DB,74,212,11,36
2026-06-04 19:00:00,DEV_DB,17,75,3,0
2026-06-04 19:00:00,TEST_DB,5,58,6,13
2026-06-04 19:30:00,PROD_DB,39,204,9,39
2026-06-04 19:30:00,DEV_DB,37,95,1,5
2026-06-04 19:30:00,TEST_DB,13,72,0,8
2026-06-04 20:00:00,PROD_DB,47,172,4,22
2026-06-04 20:00:00,DEV_DB,18,97,1,5
2026-06-04 20:00:00,TEST_DB,18,43,5,2
2026-06-04 20:30:00,PROD_DB,40,181,12,18
2026-06-04 20:30:00,DEV_DB,32,30,0,4
2026-06-04 20:30:00,TEST_DB,19,104,3,9
2026-06-04 21:00:00,PROD_DB,41,242,4,28
2026-06-04 21:00:00,DEV_DB,37,62,0,0
2026-06-04 21:00:00,TEST_DB,7,83,5,9
2026-06-04 21:30:00,PROD_DB,45,198,7,23
2026-06-04 21:30:00,DEV_DB,23,95,0,2
2026-06-04 21:30:00,TEST_DB,25,65,7,1
2026-06-04 22:00:00,PROD_DB,40,255,4,38
2026-06-04 22:00:00,DEV_DB,35,54,3,4
2026-06-04 22:00:00,TEST_DB,6,87,4,14
2026-06-04 22:30:00,PROD_DB,70,114,10,25
2026-06-04 22:30:00,DEV_DB,32,99,1,4
2026-06-04 22:30:00,TEST_DB,27,119,6,4
2026-06-04 23:00:00,PROD_DB,49,124,3,20
2026-06-04 23:00:00,DEV_DB,28,44,3,4
2026-06-04 23:00:00,TEST_DB,17,58,1,13
2026-06-04 23:30:00,PROD_DB,38,216,3,23
2026-06-04 23:30:00,DEV_DB,36,58,3,2
2026-06-04 23:30:00,TEST_DB,12,55,1,3
2026-06-05 00:00:00,PROD_DB,64,245,1,26
2026-06-05 00:00:00,DEV_DB,22,33,1,8
2026-06-05 00:00:00,TEST_DB,34,114,6,14
2026-06-05 00:30:00,PROD_DB,44,138,12,16
2026-06-05 00:30:00,DEV_DB,33,71,4,9
2026-06-05 00:30:00,TEST_DB,28,75,3,3
2026-06-05 01:00:00,PROD_DB,41,153,0,21
2026-06-05 01:00:00,DEV_DB,33,74,1,6
2026-06-05 01:00:00,TEST_DB,26,60,5,11
2026-06-05 01:30:00,PROD_DB,43,125,8,24
2026-06-05 01:30:00,DEV_DB,19,71,0,9
2026-06-05 01:30:00,TEST_DB,31,76,3,1
2026-06-05 02:00:00,PROD_DB,58,118,3,37
2026-06-05 02:00:00,DEV_DB,16,47,2,3
2026-06-05 02:00:00,TEST_DB,14,94,1,4
2026-06-05 02:30:00,PROD_DB,69,207,1,10
2026-06-05 02:30:00,DEV_DB,32,50,0,5
2026-06-05 02:30:00,TEST_DB,20,76,6,2
2026-06-05 03:00:00,PROD_DB,62,298,10,19
2026-06-05 03:00:00,DEV_DB,18,86,0,1
2026-06-05 03:00:00,TEST_DB,7,46,4,1
2026-06-05 03:30:00,PROD_DB,37,141,5,38
2026-06-05 03:30:00,DEV_DB,16,70,0,6
2026-06-05 03:30:00,TEST_DB,28,99,5,2
2026-06-05 04:00:00,PROD_DB,38,201,9,16
2026-06-05 04:00:00,DEV_DB,22,65,4,0
2026-06-05 04:00:00,TEST_DB,8,42,0,7
2026-06-05 04:30:00,PROD_DB,67,222,5,18
2026-06-05 04:30:00,DEV_DB,16,97,4,0
2026-06-05 04:30:00,TEST_DB,32,41,3,4
2026-06-05 05:00:00,PROD_DB,61,259,4,17
2026-06-05 05:00:00,DEV_DB,15,79,2,5
2026-06-05 05:00:00,TEST_DB,16,97,2,5
2026-06-05 05:30:00,PROD_DB,40,229,6,21
2026-06-05 05:30:00,DEV_DB,11,64,1,6
2026-06-05 05:30:00,TEST_DB,34,47,5,11
2026-06-05 06:00:00,PROD_DB,70,296,12,38
2026-06-05 06:00:00,DEV_DB,24,84,1,8
2026-06-05 06:00:00,TEST_DB,27,55,3,0
2026-06-05 06:30:00,PROD_DB,50,239,7,29
2026-06-05 06:30:00,DEV_DB,12,45,4,6
2026-06-05 06:30:00,TEST_DB,32,44,3,7
2026-06-05 07:00:00,PROD_DB,35,220,13,30
2026-06-05 07:00:00,DEV_DB,29,99,1,7
2026-06-05 07:00:00,TEST_DB,11,71,0,4
2026-06-05 07:30:00,PROD_DB,50,137,3,11
2026-06-05 07:30:00,DEV_DB,38,43,3,0
2026-06-05 07:30:00,TEST_DB,27,105,0,4
2026-06-05 08:00:00,PROD_DB,36,292,10,12
2026-06-05 08:00:00,DEV_DB,29,91,1,3
2026-06-05 08:00:00,TEST_DB,22,94,5,2
2026-06-05 08:30:00,PROD_DB,56,270,14,31
2026-06-05 08:30:00,DEV_DB,37,41,0,9
2026-06-05 08:30:00,TEST_DB,10,84,2,13
2026-06-05 09:00:00,PROD_DB,58,257,13,15
2026-06-05 09:00:00,DEV_DB,12,36,3,8
2026-06-05 09:00:00,TEST_DB,19,60,2,1
2026-06-05 09:30:00,PROD_DB,61,229,2,27
2026-06-05 09:30:00,DEV_DB,23,49,1,9
2026-06-05 09:30:00,TEST_DB,29,105,0,12
2026-06-05 10:00:00,PROD_DB,67,263,14,23
2026-06-05 10:00:00,DEV_DB,10,83,4,3
2026-06-05 10:00:00,TEST_DB,7,80,5,8
2026-06-05 10:30:00,PROD_DB,47,216,1,17
2026-06-05 10:30:00,DEV_DB,30,97,0,3
2026-06-05 10:30:00,TEST_DB,17,99,3,11
2026-06-05 11:00:00,PROD_DB,47,130,13,29
2026-06-05 11:00:00,DEV_DB,27,89,4,1
2026-06-05 11:00:00,TEST_DB,32,62,2,14
2026-06-05 11:30:00,PROD_DB,39,261,9,34
2026-06-05 11:30:00,DEV_DB,11,40,1,7
2026-06-05 11:30:00,TEST_DB,19,112,6,2
2026-06-05 12:00:00,PROD_DB,43,198,4,18
2026-06-05 12:00:00,DEV_DB,37,91,2,6
2026-06-05 12:00:00,TEST_DB,20,55,3,0
2026-06-05 12:30:00,PROD_DB,38,103,6,17
2026-06-05 12:30:00,DEV_DB,26,81,4,3
2026-06-05 12:30:00,TEST_DB,8,77,6,1
2026-06-05 13:00:00,PROD_DB,71,215,14,39
2026-06-05 13:00:00,DEV_DB,38,36,2,5
2026-06-05 13:00:00,TEST_DB,18,110,4,12
2026-06-05 13:30:00,PROD_DB,56,232,13,32
2026-06-05 13:30:00,DEV_DB,11,91,2,4
2026-06-05 13:30:00,TEST_DB,26,118,4,9
2026-06-05 14:00:00,PROD_DB,57,157,7,16
2026-06-05 14:00:00,DEV_DB,14,94,4,4
2026-06-05 14:00:00,TEST_DB,30,92,1,4
2026-06-05 14:30:00,PROD_DB,66,263,0,12
2026-06-05 14:30:00,DEV_DB,26,89,2,4
2026-06-05 14:30:00,TEST_DB,24,94,4,9
2026-06-05 15:00:00,PROD_DB,38,133,3,25
2026-06-05 15:00:00,DEV_DB,37,81,4,5
2026-06-05 15:00:00,TEST_DB,14,60,1,12
2026-06-05 15:30:00,PROD_DB,51,219,8,18
2026-06-05 15:30:00,DEV_DB,10,31,3,0
2026-06-05 15:30:00,TEST_DB,14,97,7,11
2026-06-05 16:00:00,PROD_DB,74,120,11,20
2026-06-05 16:00:00,DEV_DB,32,63,2,5
2026-06-05 16:00:00,TEST_DB,12,88,6,0
2026-06-05 16:30:00,PROD_DB,57,187,12,28
2026-06-05 16:30:00,DEV_DB,14,61,3,0
2026-06-05 16:30:00,TEST_DB,27,47,4,7
2026-06-05 17:00:00,PROD_DB,57,142,0,22
2026-06-05 17:00:00,DEV_DB,28,53,2,7
2026-06-05 17:00:00,TEST_DB,21,44,3,4
2026-06-05 17:30:00,PROD_DB,74,157,14,23
2026-06-05 17:30:00,DEV_DB,13,40,3,2
2026-06-05 17:30:00,TEST_DB,11,67,2,10
2026-06-05 18:00:00,PROD_DB,39,104,13,31
2026-06-05 18:00:00,DEV_DB,17,93,1,5
2026-06-05 18:00:00,TEST_DB,19,47,7,7
2026-06-05 18:30:00,PROD_DB,59,172,1,24
2026-06-05 18:30:00,DEV_DB,27,96,0,3
2026-06-05 18:30:00,TEST_DB,34,107,5,8
2026-06-05 19:00:00,PROD_DB,59,221,6,39
2026-06-05 19:00:00,DEV_DB,27,39,4,3
2026-06-05 19:00:00,TEST_DB,16,41,5,12
2026-06-05 19:30:00,PROD_DB,66,194,11,11
2026-06-05 19:30:00,DEV_DB,20,39,0,7
2026-06-05 19:30:00,TEST_DB,22,94,0,8
2026-06-05 20:00:00,PROD_DB,74,158,13,37
2026-06-05 20:00:00,DEV_DB,35,51,3,3
2026-06-05 20:00:00,TEST_DB,25,83,7,2
2026-06-05 20:30:00,PROD_DB,55,221,13,32
2026-06-05 20:30:00,DEV_DB,16,41,0,1
2026-06-05 20:30:00,TEST_DB,25,52,5,4
2026-06-05 21:00:00,PROD_DB,42,145,7,23
2026-06-05 21:00:00,DEV_DB,16,52,3,5
2026-06-05 21:00:00,TEST_DB,26,61,3,12
2026-06-05 21:30:00,PROD_DB,47,101,12,30
2026-06-05 21:30:00,DEV_DB,24,81,2,1
2026-06-05 21:30:00,TEST_DB,19,62,7,11
2026-06-05 22:00:00,PROD_DB,47,121,10,14
2026-06-05 22:00:00,DEV_DB,38,85,2,5
2026-06-05 22:00:00,TEST_DB,23,62,4,13
2026-06-05 22:30:00,PROD_DB,73,207,14,34
2026-06-05 22:30:00,DEV_DB,14,37,1,9
2026-06-05 22:30:00,TEST_DB,20,111,0,11
2026-06-05 23:00:00,PROD_DB,39,102,0,13
2026-06-05 23:00:00,DEV_DB,17,93,1,1
2026-06-05 23:00:00,TEST_DB,15,49,4,13
2026-06-05 23:30:00,PROD_DB,73,254,1,18
2026-06-05 23:30:00,DEV_DB,25,42,0,3
2026-06-05 23:30:00,TEST_DB,8,97,5,11
2026-06-06 00:00:00,PROD_DB,51,113,8,11
2026-06-06 00:00:00,DEV_DB,30,49,2,2
2026-06-06 00:00:00,TEST_DB,27,109,7,2
2026-06-06 00:30:00,PROD_DB,71,285,3,24
2026-06-06 00:30:00,DEV_DB,38,33,3,9
2026-06-06 00:30:00,TEST_DB,28,65,4,5
2026-06-06 01:00:00,PROD_DB,55,153,7,16
2026-06-06 01:00:00,DEV_DB,30,67,3,8
2026-06-06 01:00:00,TEST_DB,17,59,0,6
2026-06-06 01:30:00,PROD_DB,41,103,12,23
2026-06-06 01:30:00,DEV_DB,12,87,3,3
2026-06-06 01:30:00,TEST_DB,28,63,1,13
2026-06-06 02:00:00,PROD_DB,52,246,14,37
2026-06-06 02:00:00,DEV_DB,37,48,0,2
2026-06-06 02:00:00,TEST_DB,26,63,4,11
2026-06-06 02:30:00,PROD_DB,64,157,5,30
2026-06-06 02:30:00,DEV_DB,13,93,2,3
2026-06-06 02:30:00,TEST_DB,34,94,0,6
2026-06-06 03:00:00,PROD_DB,67,245,14,29
2026-06-06 03:00:00,DEV_DB,26,76,2,8
2026-06-06 03:00:00,TEST_DB,32,84,0,0
2026-06-06 03:30:00,PROD_DB,40,103,3,25
2026-06-06 03:30:00,DEV_DB,24,44,3,6
2026-06-06 03:30:00,TEST_DB,13,55,4,8
2026-06-06 04:00:00,PROD_DB,44,149,2,22
2026-06-06 04:00:00,DEV_DB,20,99,0,2
2026-06-06 04:00:00,TEST_DB,25,58,1,2
2026-06-06 04:30:00,PROD_DB,60,168,12,14
2026-06-06 04:30:00,DEV_DB,29,78,4,9
2026-06-06 04:30:00,TEST_DB,9,109,1,3
2026-06-06 05:00:00,PROD_DB,73,138,1,12
2026-06-06 05:00:00,DEV_DB,10,53,0,3
2026-06-06 05:00:00,TEST_DB,10,80,5,13
2026-06-06 05:30:00,PROD_DB,65,183,7,34
2026-06-06 05:30:00,DEV_DB,13,59,3,9
2026-06-06 05:30:00,TEST_DB,34,46,2,6
2026-06-06 06:00:00,PROD_DB,62,113,7,19
2026-06-06 06:00:00,DEV_DB,25,45,1,8
2026-06-06 06:00:00,TEST_DB,17,109,3,8
2026-06-06 06:30:00,PROD_DB,70,283,10,29
2026-06-06 06:30:00,DEV_DB,27,86,4,3
2026-06-06 06:30:00,TEST_DB,22,72,2,6
2026-06-06 07:00:00,PROD_DB,40,226,14,27
2026-06-06 07:00:00,DEV_DB,33,49,4,9
2026-06-06 07:00:00,TEST_DB,30,53,0,4
2026-06-06 07:30:00,PROD_DB,55,181,4,12
2026-06-06 07:30:00,DEV_DB,32,66,0,2
2026-06-06 07:30:00,TEST_DB,23,51,0,12
2026-06-06 08:00:00,PROD_DB,67,277,4,13
2026-06-06 08:00:00,DEV_DB,19,62,0,7
2026-06-06 08:00:00,TEST_DB,33,100,1,11
2026-06-06 08:30:00,PROD_DB,73,185,0,26
2026-06-06 08:30:00,DEV_DB,11,99,1,0
2026-06-06 08:30:00,TEST_DB,14,44,1,5
2026-06-06 09:00:00,PROD_DB,36,173,1,25
2026-06-06 09:00:00,DEV_DB,25,80,4,6
2026-06-06 09:00:00,TEST_DB,26,115,7,14
2026-06-06 09:30:00,PROD_DB,74,137,11,36
2026-06-06 09:30:00,DEV_DB,19,93,2,0
2026-06-06 09:30:00,TEST_DB,11,60,3,9
2026-06-06 10:00:00,PROD_DB,38,209,3,31
2026-06-06 10:00:00,DEV_DB,24,43,2,8
2026-06-06 10:00:00,TEST_DB,12,97,3,9
2026-06-06 10:30:00,PROD_DB,36,252,7,39
2026-06-06 10:30:00,DEV_DB,12,73,0,9
2026-06-06 10:30:00,TEST_DB,24,45,6,3
2026-06-06 11:00:00,PROD_DB,57,188,10,27
2026-06-06 11:00:00,DEV_DB,20,48,4,2
2026-06-06 11:00:00,TEST_DB,15,51,1,7
2026-06-06 11:30:00,PROD_DB,58,140,3,14
2026-06-06 11:30:00,DEV_DB,30,84,0,7
2026-06-06 11:30:00,TEST_DB,22,81,3,3
2026-06-06 12:00:00,PROD_DB,40,111,1,16
2026-06-06 12:00:00,DEV_DB,25,32,4,2
2026-06-06 12:00:00,TEST_DB,31,79,5,0
2026-06-06 12:30:00,PROD_DB,62,228,6,17
2026-06-06 12:30:00,DEV_DB,14,61,3,4
2026-06-06 12:30:00,TEST_DB,8,109,5,5
2026-06-06 13:00:00,PROD_DB,53,131,8,21
2026-06-06 13:00:00,DEV_DB,20,75,0,6
2026-06-06 13:00:00,TEST_DB,25,60,5,12
2026-06-06 13:30:00,PROD_DB,68,103,11,15
2026-06-06 13:30:00,DEV_DB,35,88,2,4
2026-06-06 13:30:00,TEST_DB,29,42,0,3
2026-06-06 14:00:00,PROD_DB,59,247,1,35
2026-06-06 14:00:00,DEV_DB,39,34,2,8
2026-06-06 14:00:00,TEST_DB,24,89,5,2
2026-06-06 14:30:00,PROD_DB,45,293,14,21
2026-06-06 14:30:00,DEV_DB,21,32,3,9
2026-06-06 14:30:00,TEST_DB,20,60,3,7
2026-06-06 15:00:00,PROD_DB,60,289,0,30
2026-06-06 15:00:00,DEV_DB,12,81,1,8
2026-06-06 15:00:00,TEST_DB,23,86,1,9
2026-06-06 15:30:00,PROD_DB,45,284,6,25
2026-06-06 15:30:00,DEV_DB,31,46,4,2
2026-06-06 15:30:00,TEST_DB,5,55,1,1
2026-06-06 16:00:00,PROD_DB,69,267,7,37
2026-06-06 16:00:00,DEV_DB,24,68,0,3
2026-06-06 16:00:00,TEST_DB,32,40,7,6
2026-06-06 16:30:00,PROD_DB,57,227,14,12
2026-06-06 16:30:00,DEV_DB,13,87,0,5
2026-06-06 16:30:00,TEST_DB,19,102,4,2
2026-06-06 17:00:00,PROD_DB,48,244,6,18
2026-06-06 17:00:00,DEV_DB,12,35,2,6
2026-06-06 17:00:00,TEST_DB,31,85,5,13
2026-06-06 17:30:00,PROD_DB,70,171,13,12
2026-06-06 17:30:00,DEV_DB,28,59,2,3
2026-06-06 17:30:00,TEST_DB,21,64,7,7
2026-06-06 18:00:00,PROD_DB,48,253,5,32
2026-06-06 18:00:00,DEV_DB,31,77,0,2
2026-06-06 18:00:00,TEST_DB,18,90,2,9
2026-06-06 18:30:00,PROD_DB,53,127,3,22
2026-06-06 18:30:00,DEV_DB,16,92,0,6
2026-06-06 18:30:00,TEST_DB,29,58,6,3
2026-06-06 19:00:00,PROD_DB,48,219,5,30
2026-06-06 19:00:00,DEV_DB,38,65,0,8
2026-06-06 19:00:00,TEST_DB,5,91,0,13
2026-06-06 19:30:00,PROD_DB,45,152,2,18
2026-06-06 19:30:00,DEV_DB,36,70,3,3
2026-06-06 19:30:00,TEST_DB,32,47,1,8
2026-06-06 20:00:00,PROD_DB,56,268,7,32
2026-06-06 20:00:00,DEV_DB,25,91,0,2
2026-06-06 20:00:00,TEST_DB,15,103,5,1
2026-06-06 20:30:00,PROD_DB,55,248,4,25
2026-06-06 20:30:00,DEV_DB,29,96,3,0
2026-06-06 20:30:00,TEST_DB,25,112,4,8
2026-06-06 21:00:00,PROD_DB,38,134,0,11
2026-06-06 21:00:00,DEV_DB,33,94,4,6
2026-06-06 21:00:00,TEST_DB,19,79,3,5
2026-06-06 21:30:00,PROD_DB,46,273,14,24
2026-06-06 21:30:00,DEV_DB,18,48,1,3
2026-06-06 21:30:00,TEST_DB,33,61,7,4
2026-06-06 22:00:00,PROD_DB,72,119,8,38
2026-06-06 22:00:00,DEV_DB,28,33,3,3
2026-06-06 22:00:00,TEST_DB,26,115,4,2
2026-06-06 22:30:00,PROD_DB,56,293,7,11
2026-06-06 22:30:00,DEV_DB,36,84,0,0
2026-06-06 22:30:00,TEST_DB,12,77,5,5
2026-06-06 23:00:00,PROD_DB,59,244,12,21
2026-06-06 23:00:00,DEV_DB,15,56,2,9
2026-06-06 23:00:00,TEST_DB,5,96,4,12
2026-06-06 23:30:00,PROD_DB,69,267,13,12
2026-06-06 23:30:00,DEV_DB,25,85,0,5
2026-06-06 23:30:00,TEST_DB,21,85,0,13
2026-06-07 00:00:00,PROD_DB,42,142,3,37
2026-06-07 00:00:00,DEV_DB,10,68,4,4
2026-06-07 00:00:00,TEST_DB,21,103,5,9
2026-06-07 00:30:00,PROD_DB,43,187,4,26
2026-06-07 00:30:00,DEV_DB,18,46,4,2
2026-06-07 00:30:00,TEST_DB,31,78,6,8
2026-06-07 01:00:00,PROD_DB,73,240,10,23
2026-06-07 01:00:00,DEV_DB,28,40,4,0
2026-06-07 01:00:00,TEST_DB,12,58,3,7
2026-06-07 01:30:00,PROD_DB,42,288,4,22
2026-06-07 01:30:00,DEV_DB,21,90,0,9
2026-06-07 01:30:00,TEST_DB,11,108,7,8
2026-06-07 02:00:00,PROD_DB,61,273,6,39
2026-06-07 02:00:00,DEV_DB,22,76,0,3
2026-06-07 02:00:00,TEST_DB,22,57,1,3
2026-06-07 02:30:00,PROD_DB,64,260,14,13
2026-06-07 02:30:00,DEV_DB,27,48,3,7
2026-06-07 02:30:00,TEST_DB,24,115,1,2
2026-06-07 03:00:00,PROD_DB,49,140,6,11
2026-06-07 03:00:00,DEV_DB,38,95,2,9
2026-06-07 03:00:00,TEST_DB,18,90,5,8
2026-06-07 03:30:00,PROD_DB,73,127,2,29
2026-06-07 03:30:00,DEV_DB,15,56,4,1
2026-06-07 03:30:00,TEST_DB,33,77,2,13
2026-06-07 04:00:00,PROD_DB,74,101,0,18
2026-06-07 04:00:00,DEV_DB,39,41,2,0
2026-06-07 04:00:00,TEST_DB,27,84,6,9
2026-06-07 04:30:00,PROD_DB,71,161,0,34
2026-06-07 04:30:00,DEV_DB,32,53,0,5
2026-06-07 04:30:00,TEST_DB,32,60,5,10
2026-06-07 05:00:00,PROD_DB,52,263,2,22
2026-06-07 05:00:00,DEV_DB,32,82,1,1
2026-06-07 05:00:00,TEST_DB,7,106,3,11
2026-06-07 05:30:00,PROD_DB,49,140,14,32
2026-06-07 05:30:00,DEV_DB,17,77,1,8
2026-06-07 05:30:00,TEST_DB,26,72,7,6
2026-06-07 06:00:00,PROD_DB,68,283,11,14
2026-06-07 06:00:00,DEV_DB,16,97,4,7
2026-06-07 06:00:00,TEST_DB,5,104,6,3
2026-06-07 06:30:00,PROD_DB,53,256,9,37
2026-06-07 06:30:00,DEV_DB,27,64,2,0
2026-06-07 06:30:00,TEST_DB,21,77,7,4
2026-06-07 07:00:00,PROD_DB,42,261,3,33
2026-06-07 07:00:00,DEV_DB,21,94,3,0
2026-06-07 07:00:00,TEST_DB,17,89,4,13
2026-06-07 07:30:00,PROD_DB,58,286,2,20
2026-06-07 07:30:00,DEV_DB,22,33,1,5
2026-06-07 07:30:00,TEST_DB,15,103,2,9
2026-06-07 08:00:00,PROD_DB,40,158,12,24
2026-06-07 08:00:00,DEV_DB,30,59,1,4
2026-06-07 08:00:00,TEST_DB,30,76,1,11
2026-06-07 08:30:00,PROD_DB,71,134,6,15
2026-06-07 08:30:00,DEV_DB,13,47,3,8
2026-06-07 08:30:00,TEST_DB,21,68,4,10
2026-06-07 09:00:00,PROD_DB,51,208,5,13
2026-06-07 09:00:00,DEV_DB,14,66,0,0
2026-06-07 09:00:00,TEST_DB,17,73,4,5
2026-06-07 09:30:00,PROD_DB,57,278,2,19
2026-06-07 09:30:00,DEV_DB,11,61,4,2
2026-06-07 09:30:00,TEST_DB,30,85,6,11
2026-06-07 10:00:00,PROD_DB,55,143,10,16
2026-06-07 10:00:00,DEV_DB,13,30,3,7
2026-06-07 10:00:00,TEST_DB,33,52,6,1
2026-06-07 10:30:00,PROD_DB,45,278,12,26
2026-06-07 10:30:00,DEV_DB,12,53,1,2
2026-06-07 10:30:00,TEST_DB,9,47,3,4
2026-06-07 11:00:00,PROD_DB,51,200,3,31
2026-06-07 11:00:00,DEV_DB,28,93,2,4
2026-06-07 11:00:00,TEST_DB,6,50,5,12
2026-06-07 11:30:00,PROD_DB,46,248,5,20
2026-06-07 11:30:00,DEV_DB,16,34,0,7
2026-06-07 11:30:00,TEST_DB,24,80,5,9
2026-06-07 12:00:00,PROD_DB,46,169,0,28
2026-06-07 12:00:00,DEV_DB,28,55,3,3
2026-06-07 12:00:00,TEST_DB,10,94,1,3
2026-06-07 12:30:00,PROD_DB,72,174,0,39
2026-06-07 12:30:00,DEV_DB,33,52,2,8
2026-06-07 12:30:00,TEST_DB,23,90,4,13
2026-06-07 13:00:00,PROD_DB,61,181,11,28
2026-06-07 13:00:00,DEV_DB,24,33,4,2
2026-06-07 13:00:00,TEST_DB,20,112,7,3
2026-06-07 13:30:00,PROD_DB,51,180,0,10
2026-06-07 13:30:00,DEV_DB,17,48,2,4
2026-06-07 13:30:00,TEST_DB,17,86,5,12
2026-06-07 14:00:00,PROD_DB,65,213,5,38
2026-06-07 14:00:00,DEV_DB,31,72,2,5
2026-06-07 14:00:00,TEST_DB,14,81,7,13
2026-06-07 14:30:00,PROD_DB,55,293,8,33
2026-06-07 14:30:00,DEV_DB,12,85,0,2
2026-06-07 14:30:00,TEST_DB,23,47,1,0
2026-06-07 15:00:00,PROD_DB,74,170,13,16
2026-06-07 15:00:00,DEV_DB,12,94,3,8
2026-06-07 15:00:00,TEST_DB,9,40,6,4
2026-06-07 15:30:00,PROD_DB,47,235,4,37
2026-06-07 15:30:00,DEV_DB,18,30,3,2
2026-06-07 15:30:00,TEST_DB,6,102,7,6
2026-06-07 16:00:00,PROD_DB,43,133,13,23
2026-06-07 16:00:00,DEV_DB,13,59,2,2
2026-06-07 16:00:00,TEST_DB,12,42,5,11
2026-06-07 16:30:00,PROD_DB,47,272,1,22
2026-06-07 16:30:00,DEV_DB,38,45,1,7
2026-06-07 16:30:00,TEST_DB,21,73,1,11
2026-06-07 17:00:00,PROD_DB,50,201,11,11
2026-06-07 17:00:00,DEV_DB,11,42,3,1
2026-06-07 17:00:00,TEST_DB,11,106,7,6
2026-06-07 17:30:00,PROD_DB,48,219,13,32
2026-06-07 17:30:00,DEV_DB,36,82,0,0
2026-06-07 17:30:00,TEST_DB,13,69,4,12
2026-06-07 18:00:00,PROD_DB,55,246,4,28
2026-06-07 18:00:00,DEV_DB,34,54,0,6
2026-06-07 18:00:00,TEST_DB,27,71,5,9
2026-06-07 18:30:00,PROD_DB,44,299,5,29
2026-06-07 18:30:00,DEV_DB,29,61,1,1
2026-06-07 18:30:00,TEST_DB,32,92,7,14
2026-06-07 19:00:00,PROD_DB,56,129,14,13
2026-06-07 19:00:00,DEV_DB,22,88,1,6
2026-06-07 19:00:00,TEST_DB,18,73,1,7
2026-06-07 19:30:00,PROD_DB,68,226,10,18
2026-06-07 19:30:00,DEV_DB,21,78,0,0
2026-06-07 19:30:00,TEST_DB,30,65,1,5
2026-06-07 20:00:00,PROD_DB,72,186,7,27
2026-06-07 20:00:00,DEV_DB,17,70,4,8
2026-06-07 20:00:00,TEST_DB,33,67,2,8
2026-06-07 20:30:00,PROD_DB,35,206,2,18
2026-06-07 20:30:00,DEV_DB,36,63,3,3
2026-06-07 20:30:00,TEST_DB,8,54,2,12
2026-06-07 21:00:00,PROD_DB,53,276,5,25
2026-06-07 21:00:00,DEV_DB,33,80,4,0
2026-06-07 21:00:00,TEST_DB,30,68,0,11
2026-06-07 21:30:00,PROD_DB,61,219,6,19
2026-06-07 21:30:00,DEV_DB,24,52,4,4
